SLES_536.89;World Poker Tour 2K6
SLES_536.96;Zathura
SLES_537.16;Without Warning
SLES_537.17;Midnight Club 3 - DUB Edition Remix
SLES_537.18;Sims 2, The
SLES_537.24;World Series of Poker
SLES_537.25;Asterix & Obelix XXL2
SLES_537.28;Harry Potter and The Goblet of Fire
SLES_537.30;Battlefield 2 - Modern Combat
SLES_537.36;Billy the Wizard - Rocket Broomstick Racing
SLES_537.39;Disneys Chicken Little
SLES_537.44;Disneys Chicken Little
SLES_537.65;Stella Deus - The Gate of Eternity
SLES_537.69;Suikoden Tactics
SLES_537.78;Jacked
SLES_537.79;American Chopper 2 - Full Throttle
SLES_538.00;Rampage - Total Destruction
SLES_538.05;Cocoto Funfair
SLES_538.10;Sensible Soccer 2006
SLES_538.12;Codename - Kids Next Door - Operation - V.I.D.E.O.G.A.M.E.
SLES_538.19;Armored Core - Nine Breaker
SLES_538.20;Armored Core - Last Raven
SLES_538.26;Tom Clancys Splinter Cell - Double Agent
SLES_538.48;Flow - Urban Dance Uprising
SLES_538.53;Final Fight - Streetwise
SLES_538.62;Dynasty Warriors 5 - Xtreme Legends
SLES_538.66;Over the Hedge
SLES_538.99;Pro Evolution Soccer Management
SLES_539.00;Kaido Racer
SLES_539.08;Tomb Raider - Legends
SLES_539.14;Plan, The
SLES_539.15;Space War Attack
SLES_539.20;Speed Machines 3
SLES_539.36;Snow Rider
SLES_539.40;Smarties Meltdown
SLES_539.48;Winter Sports
SLES_539.67;Godfather, The
SLES_540.07;Disney-Pixars Cars
SLES_540.21;Ruff Trigger
SLES_540.33;Search and Destroy
SLES_540.80;World Super Police
SLES_540.97;Dynasty Warriors 5 - Empires
SLES_541.14;Kingdom Hearts II
SLES_541.17;Torrente 3 - El Protector
SLES_541.38;Steambot Chronicles
SLES_541.50;Bionicle Heroes
SLES_541.53;Virtua Pro Football
SLES_541.57;SnoCross 2 - Featuring Blair Morgan
SLES_541.58;Hummer Badlands
SLES_541.59;Eragon
SLES_541.63;Naruto - Ultimate Ninja
SLES_541.64;DragonBall Z Budokai - Tenkaichi 2
SLES_541.65;One Piece - Grand Adventure
SLES_541.72;Garfield 2 - Tale of Two Kitties
SLES_541.86;Devil May Cry 3 - Dantes Awakening [Special Edition]
SLES_541.95;Turbo Trucks
SLES_542.00;Just Cause
SLES_542.09;Sopranos, The - Road to Respect
SLES_542.13;Black Buccaneer
SLES_542.15;Monster House
SLES_542.22;SuperBikes Riding Challenge
SLES_542.25;LMA Manager 2007
SLES_542.33;Kingdom Hearts II
SLES_542.39;Wild ARMs 4
SLES_543.05;Demon Chaos
SLES_543.09;Strawberry Shortcake - The Sweet Dreams Game
SLES_543.11;Noddy and The Magic Book
SLES_543.16;Open Season - Rebelles de la Foret
SLES_543.19;Biker Mice from Mars
SLES_543.40;Samurai Warriors 2
SLES_543.43;Bratz - Forever Diamondz
SLES_543.47;Sims 2, The - Pets
SLES_543.54;Final Fantasy XII
SLES_543.56;Final Fantasy XII
SLES_543.64;Curious George
SLES_543.66;David Douillet Judo
SLES_543.83;Casper and The Ghostly Trio
SLES_543.85;Atelier Iris 2 - The Azoth of Destiny
SLES_544.20;Arthus & The Minimoys
SLES_544.31;Teen Titans
SLES_544.32;Mercury Meltdown Remix
SLES_544.43;Made Man
SLES_544.48;World Series of Poker - Tournament of Champions
SLES_544.54;Disgaea 2 - Cursed Memories
SLES_544.56;Beverly Hills Cop
SLES_544.61;Zombie Hunters
